iso3,category,subject,is_africa,year,grade_band,income_level,income_level_code,Region_Code,Region,proficiency_rate,n,grade_band_numeric,proficiency_loess_span1
GMB,Male,reading,TRUE,2018,Primary (1-3),Low income,LIC,UNICEF_WCA,West and Central Africa,2.65867627464564,680,1,2.6586762746456376
GMB,Male,reading,TRUE,2018,Upper Primary (4-6),Low income,LIC,UNICEF_WCA,West and Central Africa,20.489942073006002,379,2,20.489942073006002
GMB,Male,reading,TRUE,2018,Lower Secondary (7-9),Low income,LIC,UNICEF_WCA,West and Central Africa,54.548399998671,113,3,54.54839999867099
GMB,Urban,numeracy,TRUE,2018,Primary (1-3),Low income,LIC,UNICEF_WCA,West and Central Africa,3.50321373209113,713,1,3.5032137320911314
GMB,Urban,numeracy,TRUE,2018,Upper Primary (4-6),Low income,LIC,UNICEF_WCA,West and Central Africa,20.619487513659198,438,2,20.619487513659198
GMB,Urban,numeracy,TRUE,2018,Lower Secondary (7-9),Low income,LIC,UNICEF_WCA,West and Central Africa,38.318460684704,177,3,38.31846068470399
GMB,Urban,reading,TRUE,2018,Primary (1-3),Low income,LIC,UNICEF_WCA,West and Central Africa,4.43397065698819,712,1,4.433970656988185
GMB,Urban,reading,TRUE,2018,Upper Primary (4-6),Low income,LIC,UNICEF_WCA,West and Central Africa,22.814640162094598,438,2,22.814640162094598
GMB,Urban,reading,TRUE,2018,Lower Secondary (7-9),Low income,LIC,UNICEF_WCA,West and Central Africa,66.9713072565962,176,3,66.9713072565962
GMB,Rural,numeracy,TRUE,2018,Primary (1-3),Low income,LIC,UNICEF_WCA,West and Central Africa,0.7124590132871079,771,1,0.7124590132871076
GMB,Rural,numeracy,TRUE,2018,Upper Primary (4-6),Low income,LIC,UNICEF_WCA,West and Central Africa,5.77771939931623,424,2,5.77771939931623
GMB,Rural,numeracy,TRUE,2018,Lower Secondary (7-9),Low income,LIC,UNICEF_WCA,West and Central Africa,14.6070697595214,121,3,14.607069759521394
GMB,Rural,reading,TRUE,2018,Primary (1-3),Low income,LIC,UNICEF_WCA,West and Central Africa,1.9855500521615201,770,1,1.9855500521615186
GMB,Rural,reading,TRUE,2018,Upper Primary (4-6),Low income,LIC,UNICEF_WCA,West and Central Africa,12.3901061229728,424,2,12.3901061229728
GMB,Rural,reading,TRUE,2018,Lower Secondary (7-9),Low income,LIC,UNICEF_WCA,West and Central Africa,44.1140135386535,121,3,44.11401353865351
GMB,Poorest,numeracy,TRUE,2018,Primary (1-3),Low income,LIC,UNICEF_WCA,West and Central Africa,0.5253291670902039,489,1,0.5253291670902034
GMB,Poorest,numeracy,TRUE,2018,Upper Primary (4-6),Low income,LIC,UNICEF_WCA,West and Central Africa,8.85780953608378,269,2,8.85780953608378
GMB,Poorest,numeracy,TRUE,2018,Lower Secondary (7-9),Low income,LIC,UNICEF_WCA,West and Central Africa,20.6840180662354,65,3,20.684018066235396
GMB,Poorest,reading,TRUE,2018,Primary (1-3),Low income,LIC,UNICEF_WCA,West and Central Africa,1.8546634807019398,488,1,1.8546634807019409
GMB,Poorest,reading,TRUE,2018,Upper Primary (4-6),Low income,LIC,UNICEF_WCA,West and Central Africa,13.208410085916,269,2,13.208410085916
GMB,Poorest,reading,TRUE,2018,Lower Secondary (7-9),Low income,LIC,UNICEF_WCA,West and Central Africa,37.1356301522577,65,3,37.13563015225769
GMB,Second,numeracy,TRUE,2018,Primary (1-3),Low income,LIC,UNICEF_WCA,West and Central Africa,1.53430324301867,321,1,1.534303243018669
GMB,Second,numeracy,TRUE,2018,Upper Primary (4-6),Low income,LIC,UNICEF_WCA,West and Central Africa,8.89912235018165,160,2,8.89912235018165
GMB,Second,numeracy,TRUE,2018,Lower Secondary (7-9),Low income,LIC,UNICEF_WCA,West and Central Africa,27.526488617031603,53,3,27.526488617031596
GMB,Second,reading,TRUE,2018,Primary (1-3),Low income,LIC,UNICEF_WCA,West and Central Africa,2.31309646442186,321,1,2.3130964644218603
GMB,Second,reading,TRUE,2018,Upper Primary (4-6),Low income,LIC,UNICEF_WCA,West and Central Africa,16.1436367512199,160,2,16.1436367512199
GMB,Second,reading,TRUE,2018,Lower Secondary (7-9),Low income,LIC,UNICEF_WCA,West and Central Africa,47.8352441646796,53,3,47.8352441646796
GMB,Middle,numeracy,TRUE,2018,Primary (1-3),Low income,LIC,UNICEF_WCA,West and Central Africa,2.88657398068438,247,1,2.8865739806843798
GMB,Middle,numeracy,TRUE,2018,Upper Primary (4-6),Low income,LIC,UNICEF_WCA,West and Central Africa,21.3502365155056,145,2,21.3502365155056
GMB,Middle,numeracy,TRUE,2018,Lower Secondary (7-9),Low income,LIC,UNICEF_WCA,West and Central Africa,27.400683212931597,34,3,27.4006832129316
GMB,Middle,reading,TRUE,2018,Primary (1-3),Low income,LIC,UNICEF_WCA,West and Central Africa,1.86851277211272,247,1,1.8685127721127186
GMB,Middle,reading,TRUE,2018,Upper Primary (4-6),Low income,LIC,UNICEF_WCA,West and Central Africa,15.291505460153,145,2,15.291505460153
GMB,Middle,reading,TRUE,2018,Lower Secondary (7-9),Low income,LIC,UNICEF_WCA,West and Central Africa,63.12313148572179,34,3,63.12313148572177
GMB,Fourth,numeracy,TRUE,2018,Primary (1-3),Low income,LIC,UNICEF_WCA,West and Central Africa,2.73281810677223,211,1,2.732818106772229
GMB,Fourth,numeracy,TRUE,2018,Upper Primary (4-6),Low income,LIC,UNICEF_WCA,West and Central Africa,16.9007255064035,134,2,16.9007255064035
GMB,Fourth,numeracy,TRUE,2018,Lower Secondary (7-9),Low income,LIC,UNICEF_WCA,West and Central Africa,44.347619139842195,56,3,44.347619139842195
GMB,Fourth,reading,TRUE,2018,Primary (1-3),Low income,LIC,UNICEF_WCA,West and Central Africa,4.66580674132898,210,1,4.6658067413289785
GMB,Fourth,reading,TRUE,2018,Upper Primary (4-6),Low income,LIC,UNICEF_WCA,West and Central Africa,10.0564035826019,134,2,10.0564035826019
GMB,Fourth,reading,TRUE,2018,Lower Secondary (7-9),Low income,LIC,UNICEF_WCA,West and Central Africa,67.4010383540769,55,3,67.40103835407689
GMB,Richest,numeracy,TRUE,2018,Primary (1-3),Low income,LIC,UNICEF_WCA,West and Central Africa,5.77179206808539,216,1,5.771792068085389
GMB,Richest,numeracy,TRUE,2018,Upper Primary (4-6),Low income,LIC,UNICEF_WCA,West and Central Africa,23.0097629488449,154,2,23.0097629488449
GMB,Richest,numeracy,TRUE,2018,Lower Secondary (7-9),Low income,LIC,UNICEF_WCA,West and Central Africa,30.0777576779583,90,3,30.077757677958292
GMB,Richest,reading,TRUE,2018,Primary (1-3),Low income,LIC,UNICEF_WCA,West and Central Africa,8.65178770986481,216,1,8.651787709864807
GMB,Richest,reading,TRUE,2018,Upper Primary (4-6),Low income,LIC,UNICEF_WCA,West and Central Africa,49.284260600436305,154,2,49.284260600436305
GMB,Richest,reading,TRUE,2018,Lower Secondary (7-9),Low income,LIC,UNICEF_WCA,West and Central Africa,68.9355005985775,90,3,68.9355005985775
GNB,All,numeracy,TRUE,2018,Primary (1-3),Low income,LIC,UNICEF_WCA,West and Central Africa,2.76850277024983,1938,1,2.7685027702498295
GNB,All,numeracy,TRUE,2018,Upper Primary (4-6),Low income,LIC,UNICEF_WCA,West and Central Africa,22.2011571357029,699,2,22.2011571357029
GNB,All,numeracy,TRUE,2018,Lower Secondary (7-9),Low income,LIC,UNICEF_WCA,West and Central Africa,35.5712182527802,101,3,35.57121825278019
GNB,All,reading,TRUE,2018,Primary (1-3),Low income,LIC,UNICEF_WCA,West and Central Africa,3.65080381310532,1938,1,3.650803813105319
GNB,All,reading,TRUE,2018,Upper Primary (4-6),Low income,LIC,UNICEF_WCA,West and Central Africa,42.2929020728881,699,2,42.2929020728881
GNB,All,reading,TRUE,2018,Lower Secondary (7-9),Low income,LIC,UNICEF_WCA,West and Central Africa,80.4250362374764,101,3,80.42503623747638
GNB,Rural,numeracy,TRUE,2018,Primary (1-3),Low income,LIC,UNICEF_WCA,West and Central Africa,2.99975027830811,1358,1,2.999750278308113
GNB,Rural,numeracy,TRUE,2018,Upper Primary (4-6),Low income,LIC,UNICEF_WCA,West and Central Africa,31.1293285699023,382,2,31.1293285699023
GNB,Rural,numeracy,TRUE,2018,Lower Secondary (7-9),Low income,LIC,UNICEF_WCA,West and Central Africa,60.7011092089758,35,3,60.7011092089758
GNB,Rural,reading,TRUE,2018,Primary (1-3),Low income,LIC,UNICEF_WCA,West and Central Africa,1.97405308780965,1358,1,1.9740530878096463
GNB,Rural,reading,TRUE,2018,Upper Primary (4-6),Low income,LIC,UNICEF_WCA,West and Central Africa,31.2947951707867,382,2,31.2947951707867
GNB,Rural,reading,TRUE,2018,Lower Secondary (7-9),Low income,LIC,UNICEF_WCA,West and Central Africa,87.45764263467261,35,3,87.4576426346726
GNB,Poorest,numeracy,TRUE,2018,Primary (1-3),Low income,LIC,UNICEF_WCA,West and Central Africa,2.11723877605455,597,1,2.11723877605455
GNB,Poorest,numeracy,TRUE,2018,Upper Primary (4-6),Low income,LIC,UNICEF_WCA,West and Central Africa,27.021321748337602,165,2,27.021321748337602
GNB,Poorest,numeracy,TRUE,2018,Lower Secondary (7-9),Low income,LIC,UNICEF_WCA,West and Central Africa,86.8532912964205,10,3,86.85329129642048
GNB,Poorest,reading,TRUE,2018,Primary (1-3),Low income,LIC,UNICEF_WCA,West and Central Africa,0.791139487148688,597,1,0.7911394871486865
GNB,Poorest,reading,TRUE,2018,Upper Primary (4-6),Low income,LIC,UNICEF_WCA,West and Central Africa,21.0883511222174,165,2,21.0883511222174
GNB,Poorest,reading,TRUE,2018,Lower Secondary (7-9),Low income,LIC,UNICEF_WCA,West and Central Africa,51.0153581542498,10,3,51.0153581542498
GNB,Second,numeracy,TRUE,2018,Primary (1-3),Low income,LIC,UNICEF_WCA,West and Central Africa,4.685880643162,423,1,4.685880643161999
GNB,Second,numeracy,TRUE,2018,Upper Primary (4-6),Low income,LIC,UNICEF_WCA,West and Central Africa,26.8913978852193,104,2,26.8913978852193
GNB,Second,numeracy,TRUE,2018,Lower Secondary (7-9),Low income,LIC,UNICEF_WCA,West and Central Africa,31.020056165352,14,3,31.02005616535199
GNB,Second,reading,TRUE,2018,Primary (1-3),Low income,LIC,UNICEF_WCA,West and Central Africa,2.166199224666,423,1,2.1661992246659976
GNB,Second,reading,TRUE,2018,Upper Primary (4-6),Low income,LIC,UNICEF_WCA,West and Central Africa,19.0950219935719,104,2,19.0950219935719
GNB,Second,reading,TRUE,2018,Lower Secondary (7-9),Low income,LIC,UNICEF_WCA,West and Central Africa,87.8120775198981,14,3,87.81207751989807
GNB,Middle,numeracy,TRUE,2018,Primary (1-3),Low income,LIC,UNICEF_WCA,West and Central Africa,2.55648635216418,331,1,2.5564863521641774
GNB,Middle,numeracy,TRUE,2018,Upper Primary (4-6),Low income,LIC,UNICEF_WCA,West and Central Africa,36.0049817246539,115,2,36.0049817246539
GNB,Middle,numeracy,TRUE,2018,Lower Secondary (7-9),Low income,LIC,UNICEF_WCA,West and Central Africa,24.8904539388306,7,3,24.890453938830596
GNB,Middle,reading,TRUE,2018,Primary (1-3),Low income,LIC,UNICEF_WCA,West and Central Africa,1.8907703824172,331,1,1.8907703824172017
GNB,Middle,reading,TRUE,2018,Upper Primary (4-6),Low income,LIC,UNICEF_WCA,West and Central Africa,31.3274556825606,115,2,31.3274556825606
GNB,Middle,reading,TRUE,2018,Lower Secondary (7-9),Low income,LIC,UNICEF_WCA,West and Central Africa,69.3193334467256,7,3,69.31933344672558
GNB,Fourth,numeracy,TRUE,2018,Primary (1-3),Low income,LIC,UNICEF_WCA,West and Central Africa,2.4694158269869,356,1,2.469415826986898
GNB,Fourth,numeracy,TRUE,2018,Upper Primary (4-6),Low income,LIC,UNICEF_WCA,West and Central Africa,20.4269207676774,186,2,20.4269207676774
GNB,Fourth,numeracy,TRUE,2018,Lower Secondary (7-9),Low income,LIC,UNICEF_WCA,West and Central Africa,37.1726181863671,21,3,37.172618186367096
GNB,Fourth,reading,TRUE,2018,Primary (1-3),Low income,LIC,UNICEF_WCA,West and Central Africa,6.76635132679259,356,1,6.766351326792586
GNB,Fourth,reading,TRUE,2018,Upper Primary (4-6),Low income,LIC,UNICEF_WCA,West and Central Africa,51.6901164679006,186,2,51.6901164679006
GNB,Fourth,reading,TRUE,2018,Lower Secondary (7-9),Low income,LIC,UNICEF_WCA,West and Central Africa,77.4899255881266,21,3,77.4899255881266
GNB,Richest,numeracy,TRUE,2018,Primary (1-3),Low income,LIC,UNICEF_WCA,West and Central Africa,1.74959537755652,231,1,1.7495953775565187
GNB,Richest,numeracy,TRUE,2018,Upper Primary (4-6),Low income,LIC,UNICEF_WCA,West and Central Africa,13.389531859031202,129,2,13.389531859031202
GNB,Richest,numeracy,TRUE,2018,Lower Secondary (7-9),Low income,LIC,UNICEF_WCA,West and Central Africa,33.203200148856396,49,3,33.203200148856396
GNB,Richest,reading,TRUE,2018,Primary (1-3),Low income,LIC,UNICEF_WCA,West and Central Africa,7.1684220446563005,231,1,7.1684220446563
GNB,Richest,reading,TRUE,2018,Upper Primary (4-6),Low income,LIC,UNICEF_WCA,West and Central Africa,57.112766622634304,129,2,57.112766622634304
GNB,Richest,reading,TRUE,2018,Lower Secondary (7-9),Low income,LIC,UNICEF_WCA,West and Central Africa,83.7998660091943,49,3,83.79986600919429
GUY,All,numeracy,FALSE,2019,Primary (1-3),High income,HIC,UNICEF_LAC,Latin America and Caribbean,46.542482267464806,424,1,46.54248226746478
GUY,All,numeracy,FALSE,2019,Upper Primary (4-6),High income,HIC,UNICEF_LAC,Latin America and Caribbean,63.1772138168395,666,2,63.1772138168395
GUY,All,numeracy,FALSE,2019,Lower Secondary (7-9),High income,HIC,UNICEF_LAC,Latin America and Caribbean,67.4766096732528,475,3,67.4766096732528
GUY,All,reading,FALSE,2019,Primary (1-3),High income,HIC,UNICEF_LAC,Latin America and Caribbean,46.168901268101195,424,1,46.16890126810118
GUY,All,reading,FALSE,2019,Upper Primary (4-6),High income,HIC,UNICEF_LAC,Latin America and Caribbean,59.99580544923499,666,2,59.99580544923499
GUY,All,reading,FALSE,2019,Lower Secondary (7-9),High income,HIC,UNICEF_LAC,Latin America and Caribbean,75.75708255068079,475,3,75.75708255068076
GUY,Female,numeracy,FALSE,2019,Primary (1-3),High income,HIC,UNICEF_LAC,Latin America and Caribbean,50.4694829743411,208,1,50.46948297434109
GUY,Female,numeracy,FALSE,2019,Upper Primary (4-6),High income,HIC,UNICEF_LAC,Latin America and Caribbean,71.9485228037438,357,2,71.9485228037438
GUY,Female,numeracy,FALSE,2019,Lower Secondary (7-9),High income,HIC,UNICEF_LAC,Latin America and Caribbean,71.2261194211785,244,3,71.22611942117848
GUY,Female,reading,FALSE,2019,Primary (1-3),High income,HIC,UNICEF_LAC,Latin America and Caribbean,47.6496241357113,208,1,47.64962413571129
GUY,Female,reading,FALSE,2019,Upper Primary (4-6),High income,HIC,UNICEF_LAC,Latin America and Caribbean,65.3026036475556,357,2,65.3026036475556
GUY,Female,reading,FALSE,2019,Lower Secondary (7-9),High income,HIC,UNICEF_LAC,Latin America and Caribbean,79.69219128591931,244,3,79.69219128591928
GUY,Male,numeracy,FALSE,2019,Primary (1-3),High income,HIC,UNICEF_LAC,Latin America and Caribbean,42.244955877558695,216,1,42.244955877558695
GUY,Male,numeracy,FALSE,2019,Upper Primary (4-6),High income,HIC,UNICEF_LAC,Latin America and Caribbean,53.764441404990706,309,2,53.764441404990706
GUY,Male,numeracy,FALSE,2019,Lower Secondary (7-9),High income,HIC,UNICEF_LAC,Latin America and Caribbean,63.028348717903505,231,3,63.028348717903505
GUY,Male,reading,FALSE,2019,Primary (1-3),High income,HIC,UNICEF_LAC,Latin America and Caribbean,44.548467233406605,216,1,44.54846723340658
GUY,Male,reading,FALSE,2019,Upper Primary (4-6),High income,HIC,UNICEF_LAC,Latin America and Caribbean,54.300910451124594,309,2,54.300910451124594
GUY,Male,reading,FALSE,2019,Lower Secondary (7-9),High income,HIC,UNICEF_LAC,Latin America and Caribbean,71.0886347484852,231,3,71.08863474848518
GUY,Urban,numeracy,FALSE,2019,Primary (1-3),High income,HIC,UNICEF_LAC,Latin America and Caribbean,46.3780907026535,113,1,46.378090702653516
GUY,Urban,numeracy,FALSE,2019,Upper Primary (4-6),High income,HIC,UNICEF_LAC,Latin America and Caribbean,65.1163162261375,192,2,65.1163162261375
GUY,Urban,numeracy,FALSE,2019,Lower Secondary (7-9),High income,HIC,UNICEF_LAC,Latin America and Caribbean,70.3995766720821,139,3,70.3995766720821
GUY,Urban,reading,FALSE,2019,Primary (1-3),High income,HIC,UNICEF_LAC,Latin America and Caribbean,42.8473870184172,113,1,42.84738701841721
GUY,Urban,reading,FALSE,2019,Upper Primary (4-6),High income,HIC,UNICEF_LAC,Latin America and Caribbean,64.7341563497193,192,2,64.7341563497193
GUY,Urban,reading,FALSE,2019,Lower Secondary (7-9),High income,HIC,UNICEF_LAC,Latin America and Caribbean,73.8777221516937,139,3,73.87772215169372
GUY,Rural,numeracy,FALSE,2019,Primary (1-3),High income,HIC,UNICEF_LAC,Latin America and Caribbean,46.5868081596038,311,1,46.5868081596038
GUY,Rural,numeracy,FALSE,2019,Upper Primary (4-6),High income,HIC,UNICEF_LAC,Latin America and Caribbean,62.5647009540918,474,2,62.5647009540918
GUY,Rural,numeracy,FALSE,2019,Lower Secondary (7-9),High income,HIC,UNICEF_LAC,Latin America and Caribbean,66.6448227532517,336,3,66.6448227532517
GUY,Rural,reading,FALSE,2019,Primary (1-3),High income,HIC,UNICEF_LAC,Latin America and Caribbean,47.0645012493928,311,1,47.06450124939279
GUY,Rural,reading,FALSE,2019,Upper Primary (4-6),High income,HIC,UNICEF_LAC,Latin America and Caribbean,58.4990815728464,474,2,58.4990815728464
GUY,Rural,reading,FALSE,2019,Lower Secondary (7-9),High income,HIC,UNICEF_LAC,Latin America and Caribbean,76.2918909828224,336,3,76.2918909828224
GUY,Poorest,numeracy,FALSE,2019,Primary (1-3),High income,HIC,UNICEF_LAC,Latin America and Caribbean,29.871274779996597,147,1,29.87127477999659
GUY,Poorest,numeracy,FALSE,2019,Upper Primary (4-6),High income,HIC,UNICEF_LAC,Latin America and Caribbean,49.6767137420211,265,2,49.6767137420211
GUY,Poorest,numeracy,FALSE,2019,Lower Secondary (7-9),High income,HIC,UNICEF_LAC,Latin America and Caribbean,58.002651631583,175,3,58.00265163158298
GUY,Poorest,reading,FALSE,2019,Primary (1-3),High income,HIC,UNICEF_LAC,Latin America and Caribbean,29.6667526324012,147,1,29.666752632401202
GUY,Poorest,reading,FALSE,2019,Upper Primary (4-6),High income,HIC,UNICEF_LAC,Latin America and Caribbean,46.7385969694498,265,2,46.7385969694498
GUY,Poorest,reading,FALSE,2019,Lower Secondary (7-9),High income,HIC,UNICEF_LAC,Latin America and Caribbean,62.0981540548593,175,3,62.09815405485929
GUY,Second,numeracy,FALSE,2019,Primary (1-3),High income,HIC,UNICEF_LAC,Latin America and Caribbean,67.7090996728697,74,1,67.70909967286967
GUY,Second,numeracy,FALSE,2019,Upper Primary (4-6),High income,HIC,UNICEF_LAC,Latin America and Caribbean,60.6792455450332,120,2,60.6792455450332
GUY,Second,numeracy,FALSE,2019,Lower Secondary (7-9),High income,HIC,UNICEF_LAC,Latin America and Caribbean,61.0127310225664,91,3,61.012731022566385
GUY,Second,reading,FALSE,2019,Primary (1-3),High income,HIC,UNICEF_LAC,Latin America and Caribbean,60.032698575377395,74,1,60.03269857537738
GUY,Second,reading,FALSE,2019,Upper Primary (4-6),High income,HIC,UNICEF_LAC,Latin America and Caribbean,50.579864428998,120,2,50.579864428998
GUY,Second,reading,FALSE,2019,Lower Secondary (7-9),High income,HIC,UNICEF_LAC,Latin America and Caribbean,64.7223535620278,91,3,64.7223535620278
GUY,Middle,numeracy,FALSE,2019,Primary (1-3),High income,HIC,UNICEF_LAC,Latin America and Caribbean,39.2787307512723,80,1,39.278730751272306
GUY,Middle,numeracy,FALSE,2019,Upper Primary (4-6),High income,HIC,UNICEF_LAC,Latin America and Caribbean,71.412421408632,100,2,71.412421408632
GUY,Middle,numeracy,FALSE,2019,Lower Secondary (7-9),High income,HIC,UNICEF_LAC,Latin America and Caribbean,72.1472396399755,81,3,72.1472396399755
GUY,Middle,reading,FALSE,2019,Primary (1-3),High income,HIC,UNICEF_LAC,Latin America and Caribbean,45.172687434105804,80,1,45.17268743410581
GUY,Middle,reading,FALSE,2019,Upper Primary (4-6),High income,HIC,UNICEF_LAC,Latin America and Caribbean,74.8118892637517,100,2,74.8118892637517
GUY,Middle,reading,FALSE,2019,Lower Secondary (7-9),High income,HIC,UNICEF_LAC,Latin America and Caribbean,87.34375136351011,81,3,87.34375136351011
GUY,Fourth,numeracy,FALSE,2019,Primary (1-3),High income,HIC,UNICEF_LAC,Latin America and Caribbean,47.908518862189396,59,1,47.908518862189396
GUY,Fourth,numeracy,FALSE,2019,Upper Primary (4-6),High income,HIC,UNICEF_LAC,Latin America and Caribbean,66.9291884300805,94,2,66.9291884300805
GUY,Fourth,numeracy,FALSE,2019,Lower Secondary (7-9),High income,HIC,UNICEF_LAC,Latin America and Caribbean,64.2823611906906,65,3,64.28236119069058
GUY,Fourth,reading,FALSE,2019,Primary (1-3),High income,HIC,UNICEF_LAC,Latin America and Caribbean,50.6160078637766,59,1,50.61600786377661
GUY,Fourth,reading,FALSE,2019,Upper Primary (4-6),High income,HIC,UNICEF_LAC,Latin America and Caribbean,67.64625189446029,94,2,67.64625189446029
GUY,Fourth,reading,FALSE,2019,Lower Secondary (7-9),High income,HIC,UNICEF_LAC,Latin America and Caribbean,80.6561151983819,65,3,80.65611519838187
GUY,Richest,numeracy,FALSE,2019,Primary (1-3),High income,HIC,UNICEF_LAC,Latin America and Caribbean,56.074926185047005,64,1,56.07492618504699
GUY,Richest,numeracy,FALSE,2019,Upper Primary (4-6),High income,HIC,UNICEF_LAC,Latin America and Caribbean,74.4136985317817,87,2,74.4136985317817
GUY,Richest,numeracy,FALSE,2019,Lower Secondary (7-9),High income,HIC,UNICEF_LAC,Latin America and Caribbean,87.5986875582727,63,3,87.59868755827267
GUY,Richest,reading,FALSE,2019,Primary (1-3),High income,HIC,UNICEF_LAC,Latin America and Caribbean,51.4211799364142,64,1,51.42117993641419
GUY,Richest,reading,FALSE,2019,Upper Primary (4-6),High income,HIC,UNICEF_LAC,Latin America and Caribbean,68.3450695468791,87,2,68.3450695468791
GUY,Richest,reading,FALSE,2019,Lower Secondary (7-9),High income,HIC,UNICEF_LAC,Latin America and Caribbean,88.7195838343032,63,3,88.71958383430317
JAM,All,numeracy,FALSE,2022,Primary (1-3),Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,26.8767073715334,451,1,26.876707371533392
JAM,All,numeracy,FALSE,2022,Upper Primary (4-6),Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,57.1467999621845,560,2,57.1467999621845
JAM,All,numeracy,FALSE,2022,Lower Secondary (7-9),Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,67.5963091757969,415,3,67.59630917579689
JAM,All,reading,FALSE,2022,Primary (1-3),Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,38.2125436847561,451,1,38.212543684756106
JAM,All,reading,FALSE,2022,Upper Primary (4-6),Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,70.7228784839461,560,2,70.7228784839461
JAM,All,reading,FALSE,2022,Lower Secondary (7-9),Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,80.4186265137036,415,3,80.4186265137036
JAM,Female,numeracy,FALSE,2022,Primary (1-3),Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,26.175014001785502,239,1,26.1750140017855
JAM,Female,numeracy,FALSE,2022,Upper Primary (4-6),Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,56.3203729653572,288,2,56.3203729653572
JAM,Female,numeracy,FALSE,2022,Lower Secondary (7-9),Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,69.71955253501861,201,3,69.71955253501861
JAM,Female,reading,FALSE,2022,Primary (1-3),Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,43.7168708024434,239,1,43.71687080244338
JAM,Female,reading,FALSE,2022,Upper Primary (4-6),Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,75.204208567993,288,2,75.204208567993
JAM,Female,reading,FALSE,2022,Lower Secondary (7-9),Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,82.5812446292552,201,3,82.58124462925517
JAM,Male,numeracy,FALSE,2022,Primary (1-3),Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,27.7501230304796,212,1,27.750123030479585
JAM,Male,numeracy,FALSE,2022,Upper Primary (4-6),Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,58.074458043196195,272,2,58.074458043196195
JAM,Male,numeracy,FALSE,2022,Lower Secondary (7-9),Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,65.47515432691789,214,3,65.47515432691787
JAM,Male,reading,FALSE,2022,Primary (1-3),Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,31.3611671379349,212,1,31.3611671379349
JAM,Male,reading,FALSE,2022,Upper Primary (4-6),Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,65.6926192086478,272,2,65.6926192086478
JAM,Male,reading,FALSE,2022,Lower Secondary (7-9),Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,78.25813563914011,214,3,78.25813563914008
JAM,Rural,numeracy,FALSE,2022,Primary (1-3),Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,24.5020653118978,206,1,24.502065311897795
JAM,Rural,numeracy,FALSE,2022,Upper Primary (4-6),Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,53.517035921121504,263,2,53.517035921121504
JAM,Rural,numeracy,FALSE,2022,Lower Secondary (7-9),Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,62.998052575668495,186,3,62.998052575668495
JAM,Rural,reading,FALSE,2022,Primary (1-3),Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,31.7659878969209,206,1,31.765987896920898
JAM,Rural,reading,FALSE,2022,Upper Primary (4-6),Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,64.7439228532786,263,2,64.7439228532786
JAM,Rural,reading,FALSE,2022,Lower Secondary (7-9),Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,79.0389459717846,186,3,79.03894597178459
JAM,Poorest,numeracy,FALSE,2022,Primary (1-3),Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,17.8064796967565,91,1,17.80647969675649
JAM,Poorest,numeracy,FALSE,2022,Upper Primary (4-6),Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,37.8140791409075,106,2,37.8140791409075
JAM,Poorest,numeracy,FALSE,2022,Lower Secondary (7-9),Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,46.343285903304,75,3,46.34328590330401
JAM,Poorest,reading,FALSE,2022,Primary (1-3),Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,20.5594802061351,91,1,20.559480206135095
JAM,Poorest,reading,FALSE,2022,Upper Primary (4-6),Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,61.3801799335593,106,2,61.3801799335593
JAM,Poorest,reading,FALSE,2022,Lower Secondary (7-9),Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,66.94709946933341,75,3,66.94709946933341
JAM,Second,numeracy,FALSE,2022,Primary (1-3),Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,16.0035069642441,96,1,16.003506964244103
